user_id,date,sessions,screen_time_min,country
195,2024-03-11,3,75.92,France
490,2024-01-09,3,114.83,France
795,2024-01-16,1,101.75,Poland
881,2024-01-05,1,12.11,Germany
182,2024-01-23,3,41.79,Germany
962,2024-02-12,4,21.37,UK
817,2024-03-29,2,114.16,France
656,2024-02-26,1,118.38,UK
898,2024-02-20,3,32.02,France
316,2024-01-13,4,82.02,UK
694,2024-01-24,5,101.79,Germany
30,2024-01-11,3,31.87,France
596,2024-02-21,4,26.58,Germany
678,2024-01-17,5,6.29,USA
796,2024-02-06,4,52.38,Germany
793,2024-01-13,1,108.44,France
96,2024-03-02,3,108.84,USA
381,2024-03-24,5,19.69,UK
778,2024-01-08,4,28.5,Poland
444,2024-02-25,5,51.93,France
298,2024-03-23,2,94.77,Poland
808,2024-03-10,3,75.36,Poland
737,2024-02-13,1,64.09,USA
845,2024-02-29,5,73.07,UK
361,2024-02-10,4,16.06,Germany
374,2024-01-21,5,59.93,USA
554,2024-03-26,4,119.09,UK
303,2024-02-11,5,15.17,Germany
421,2024-03-14,1,64.71,Germany
246,2024-03-14,1,39.0,UK
720,2024-01-29,3,67.09,Germany
237,2024-03-20,1,70.99,France
534,2024-03-05,5,71.41,France
185,2024-01-17,5,103.0,USA
468,2024-01-30,1,49.82,Germany
754,2024-01-26,2,64.38,Germany
363,2024-02-22,5,6.26,UK
283,2024-01-19,3,95.8,France
553,2024-02-22,2,34.84,Poland
336,2024-03-25,1,98.9,USA
162,2024-01-17,4,35.55,France
160,2024-02-15,5,6.24,UK
474,2024-03-25,4,22.81,USA
601,2024-02-22,3,118.35,Poland
322,2024-03-04,2,41.78,USA
12,2024-02-14,4,17.51,France
424,2024-02-18,3,18.66,Poland
73,2024-01-19,4,40.69,UK
588,2024-03-11,4,9.33,USA
858,2024-03-21,3,63.82,France
201,2024-03-05,5,29.58,UK
522,2024-02-06,4,64.72,Poland
864,2024-03-10,3,21.19,USA
505,2024-01-26,4,54.43,Germany
738,2024-01-02,5,73.76,France
688,2024-02-28,3,12.13,France
788,2024-01-05,4,50.86,Germany
39,2024-02-06,1,39.79,UK
60,2024-01-31,5,32.64,France
578,2024-03-16,4,74.52,UK
321,2024-02-17,2,72.68,Poland
435,2024-01-06,3,77.53,Germany
636,2024-01-15,4,23.27,UK
676,2024-01-15,5,37.86,Poland
408,2024-03-01,5,29.11,USA
923,2024-01-16,2,67.16,France
386,2024-01-20,2,58.02,Germany
671,2024-03-17,4,42.98,USA
569,2024-02-13,1,95.39,USA
78,2024-02-11,5,15.81,USA
194,2024-02-15,1,117.11,UK
285,2024-02-03,1,18.4,France
527,2024-03-04,4,93.9,Germany
524,2024-01-29,3,47.35,France
613,2024-01-03,3,104.51,France
156,2024-01-09,3,13.53,France
340,2024-03-15,2,48.09,Poland
125,2024-03-15,5,43.58,Poland
871,2024-01-25,2,119.21,Poland
280,2024-03-26,5,118.34,Poland
917,2024-02-11,5,26.83,France
906,2024-02-15,5,77.44,France
622,2024-03-13,4,66.58,Germany
846,2024-03-24,3,22.75,Germany
869,2024-02-28,2,24.29,Germany
658,2024-01-21,2,118.76,Germany
728,2024-03-14,4,57.06,Germany
910,2024-01-22,5,19.47,Poland
674,2024-01-29,3,29.7,France
128,2024-03-03,1,35.86,Germany
314,2024-03-13,1,63.76,UK
332,2024-03-01,4,43.59,Germany
150,2024-03-04,3,57.33,Germany
454,2024-03-09,1,24.15,France
36,2024-02-09,1,42.57,Poland
685,2024-03-15,2,13.09,USA
420,2024-01-01,3,107.32,France
22,2024-03-05,1,27.86,Poland
206,2024-03-02,2,92.04,UK
639,2024-02-23,3,45.2,USA
848,2024-02-29,5,59.56,Poland
957,2024-02-15,3,38.5,Poland
356,2024-01-05,4,85.09,France
440,2024-01-22,2,102.12,Poland
729,2024-03-30,5,37.92,Germany
96,2024-02-22,2,32.86,Poland
929,2024-03-10,2,83.37,USA
941,2024-02-01,1,27.44,Poland
164,2024-01-11,3,78.58,UK
148,2024-01-10,2,15.86,Germany
530,2024-02-08,2,76.32,USA
294,2024-01-31,4,64.04,USA
195,2024-01-12,4,18.1,France
663,2024-03-20,4,79.65,France
480,2024-02-07,2,56.35,Germany
877,2024-03-07,5,29.97,USA
123,2024-03-06,3,45.64,UK
400,2024-02-21,2,61.59,Poland
699,2024-01-05,1,15.53,Poland
965,2024-01-11,5,115.13,Poland
452,2024-01-25,5,81.54,France
661,2024-02-04,3,16.79,USA
104,2024-02-04,5,99.63,USA
755,2024-01-22,3,42.09,UK
462,2024-02-06,5,73.63,France
743,2024-03-26,3,36.87,UK
991,2024-02-24,4,89.34,USA
718,2024-03-15,4,88.15,Poland
710,2024-03-12,5,68.48,France
396,2024-03-04,5,32.71,France
912,2024-01-20,3,34.18,France
337,2024-01-04,3,49.03,Poland
599,2024-01-18,2,21.68,France
142,2024-02-20,4,43.83,Germany
317,2024-03-08,2,83.7,France
711,2024-01-20,2,100.55,Poland
558,2024-01-09,1,43.25,France
800,2024-03-20,3,31.86,Germany
527,2024-01-26,1,100.75,Germany
556,2024-01-25,1,107.43,France
401,2024-03-08,2,52.15,USA
681,2024-02-10,1,8.09,USA
310,2024-02-28,3,84.92,UK
495,2024-02-14,2,95.16,Germany
556,2024-02-10,3,7.07,USA
610,2024-02-07,5,73.43,UK
773,2024-01-19,1,72.66,USA
109,2024-01-14,2,48.55,France
795,2024-01-21,4,91.22,Germany
372,2024-01-15,3,54.24,USA
855,2024-01-03,1,82.83,France
616,2024-02-06,3,64.47,UK
768,2024-02-15,3,33.57,France
891,2024-01-16,5,74.75,UK
206,2024-01-14,3,89.74,USA
847,2024-01-09,5,117.0,Poland
43,2024-01-07,5,48.71,France
865,2024-01-14,5,12.41,Poland
245,2024-01-06,1,118.62,Germany
287,2024-03-25,3,76.74,Poland
355,2024-01-15,3,113.84,Germany
785,2024-02-21,5,16.94,USA
476,2024-03-12,3,44.33,USA
83,2024-02-03,3,20.4,France
110,2024-01-01,5,101.08,Poland
950,2024-03-09,4,106.24,Germany
190,2024-03-26,4,62.65,Germany
983,2024-01-20,5,26.46,Poland
800,2024-03-20,1,19.62,USA
936,2024-01-07,3,72.64,USA
909,2024-01-07,3,63.23,Germany
251,2024-02-19,4,84.9,France
724,2024-01-02,5,40.1,USA
291,2024-02-16,1,51.27,UK
645,2024-01-14,5,7.46,Germany
201,2024-01-31,4,75.17,Poland
797,2024-02-19,4,53.66,Poland
326,2024-03-01,3,110.77,Germany
511,2024-02-10,2,78.81,Germany
409,2024-01-14,1,50.85,USA
607,2024-01-05,1,35.31,Germany
790,2024-03-15,2,109.11,Germany
962,2024-01-05,4,6.87,UK
941,2024-03-04,5,42.59,Poland
837,2024-01-29,1,113.5,USA
508,2024-03-15,2,80.21,France
731,2024-01-05,3,66.26,USA
601,2024-02-05,3,28.41,Poland
72,2024-03-19,4,100.84,France
247,2024-01-19,1,28.48,Germany
641,2024-03-04,5,33.55,UK
724,2024-01-22,1,27.06,UK
940,2024-02-03,3,23.19,Poland
855,2024-02-25,1,114.63,Poland
608,2024-01-17,3,74.23,UK
587,2024-03-16,2,78.35,France
935,2024-03-29,2,114.75,France
566,2024-02-25,3,31.52,USA
344,2024-01-17,5,5.68,Germany
971,2024-03-14,5,73.87,France
925,2024-03-22,1,63.4,Germany
54,2024-01-18,3,59.93,Poland
730,2024-02-14,4,12.12,France
528,2024-03-18,5,57.26,France
611,2024-02-25,5,38.07,France
532,2024-03-20,2,36.57,USA
558,2024-02-19,5,30.57,Poland
963,2024-02-27,5,43.24,UK
193,2024-01-18,5,45.61,USA
895,2024-03-20,3,40.51,USA
58,2024-03-21,3,117.56,France
437,2024-01-07,2,112.26,USA
111,2024-03-16,1,71.07,UK
129,2024-01-10,5,117.82,USA
849,2024-03-09,1,118.99,USA
706,2024-03-25,3,45.93,France
925,2024-01-03,5,56.2,Poland
852,2024-03-23,1,115.29,UK
326,2024-02-13,1,74.99,France
8,2024-03-10,4,29.49,USA
29,2024-01-14,3,84.28,UK
112,2024-01-04,2,28.66,Germany
947,2024-01-18,2,44.03,USA
673,2024-02-21,4,31.17,Poland
131,2024-02-07,1,33.17,USA
188,2024-03-20,4,5.54,Poland
675,2024-01-20,4,106.28,Germany
709,2024-03-28,3,39.04,France
475,2024-02-13,5,14.93,France
364,2024-02-20,1,15.0,France
204,2024-01-19,2,68.94,UK
212,2024-03-08,2,119.19,Poland
621,2024-03-06,4,21.68,USA
276,2024-01-13,4,16.46,UK
73,2024-03-02,4,55.4,UK
679,2024-03-01,1,69.78,USA
772,2024-01-30,4,38.85,Germany
243,2024-01-30,4,39.79,France
787,2024-02-20,5,53.81,Germany
102,2024-03-28,1,41.13,Germany
987,2024-02-17,3,110.26,France
685,2024-02-02,3,9.82,Germany
171,2024-03-14,5,31.98,UK
653,2024-03-22,2,97.98,USA
909,2024-01-19,3,100.91,UK
188,2024-03-11,1,17.83,UK
441,2024-02-26,2,116.98,Poland
86,2024-01-19,4,84.74,France
476,2024-03-28,1,36.35,France
52,2024-03-19,2,57.44,UK
111,2024-02-10,3,39.17,France
949,2024-02-11,4,22.25,Poland
877,2024-03-27,4,38.49,USA
854,2024-02-21,1,71.71,Germany
43,2024-01-04,4,99.99,France
211,2024-01-04,2,46.81,UK
968,2024-01-05,5,45.01,France
200,2024-02-10,3,58.82,UK
810,2024-03-27,1,79.12,Germany
858,2024-03-01,5,91.44,France
752,2024-03-15,5,42.58,Germany
627,2024-02-24,1,72.43,UK
26,2024-03-15,2,49.78,Poland
919,2024-01-13,3,87.39,Poland
299,2024-01-14,1,23.94,USA
77,2024-02-29,5,34.55,UK
924,2024-03-12,5,54.0,UK
137,2024-01-25,1,107.28,UK
20,2024-03-22,5,70.93,Poland
440,2024-02-13,1,116.02,Poland
211,2024-03-22,1,16.88,Poland
752,2024-01-10,3,57.92,France
551,2024-03-11,1,53.19,France
435,2024-02-19,5,74.02,Poland
780,2024-02-13,4,98.38,Germany
207,2024-01-14,3,101.77,France
991,2024-01-15,5,82.07,France
439,2024-01-16,5,78.78,France
974,2024-01-02,3,114.14,France
779,2024-01-30,3,49.12,USA
666,2024-01-30,5,100.77,France
42,2024-03-22,4,110.97,Germany
411,2024-01-31,2,61.53,USA
523,2024-03-17,5,88.85,France
806,2024-01-20,3,48.36,UK
610,2024-02-18,1,23.27,USA
427,2024-02-04,1,72.45,France
275,2024-01-23,3,27.59,Germany
448,2024-03-01,3,57.62,Poland
902,2024-03-24,2,105.38,France
942,2024-02-24,3,14.89,UK
884,2024-03-07,1,8.5,Germany
742,2024-01-08,4,74.74,USA
369,2024-02-09,3,43.07,Germany
938,2024-02-28,2,53.06,France
220,2024-02-01,4,51.66,UK
577,2024-01-07,2,14.96,Germany
867,2024-01-02,4,5.41,Germany
232,2024-03-25,3,108.32,Poland
328,2024-01-06,1,30.05,Poland
443,2024-02-05,4,54.0,France
52,2024-02-01,5,116.77,USA
886,2024-02-14,2,100.08,USA
943,2024-02-11,4,17.41,UK
376,2024-02-22,2,63.48,France
263,2024-01-09,1,88.96,USA
267,2024-03-15,2,85.32,Germany
359,2024-03-27,2,92.5,France
317,2024-03-15,5,57.61,Germany
324,2024-02-18,2,25.23,UK
921,2024-01-02,4,58.46,France
908,2024-03-07,2,79.51,UK
666,2024-01-11,3,74.99,Poland
870,2024-02-19,2,13.11,UK
878,2024-02-04,3,12.47,Poland
652,2024-01-15,2,116.0,France
939,2024-03-15,2,22.46,Germany
563,2024-01-31,4,38.86,Germany
629,2024-03-02,3,93.28,Germany
421,2024-01-28,3,52.11,UK
46,2024-01-25,5,25.87,France
821,2024-03-24,2,58.73,France
600,2024-01-25,2,70.43,Poland
720,2024-03-15,4,57.07,France
889,2024-03-23,5,110.68,Germany
269,2024-01-01,5,37.74,France
601,2024-02-28,4,81.05,Poland
381,2024-03-09,3,17.91,France
118,2024-03-14,1,50.11,France
566,2024-02-11,4,90.21,Germany
953,2024-02-03,3,30.85,France
116,2024-03-06,5,72.82,UK
630,2024-01-18,4,22.65,Poland
260,2024-03-17,1,16.81,Poland
75,2024-01-05,2,65.17,Poland
480,2024-01-20,4,82.63,France
305,2024-03-06,1,18.04,UK
7,2024-03-15,1,110.54,Poland
366,2024-03-02,4,30.96,USA
634,2024-02-01,3,18.8,Germany
523,2024-02-27,4,28.31,USA
348,2024-02-19,5,24.5,USA
438,2024-02-07,1,15.43,Poland
215,2024-02-24,1,96.75,USA
429,2024-01-28,2,61.99,USA
791,2024-03-14,1,49.68,UK
498,2024-03-26,2,114.32,Germany
540,2024-03-21,1,47.67,France
747,2024-01-22,1,24.2,Poland
367,2024-02-12,4,36.51,Poland
313,2024-03-23,4,32.48,USA
538,2024-03-21,5,62.36,France
921,2024-03-28,3,38.52,France
54,2024-02-05,5,64.35,France
541,2024-02-21,1,81.97,Poland
467,2024-02-05,5,94.39,Poland
865,2024-01-28,4,86.67,UK
164,2024-03-18,1,28.64,Poland
782,2024-02-27,1,18.33,Poland
334,2024-02-05,5,67.38,UK
547,2024-03-10,2,27.87,Poland
798,2024-01-09,3,14.77,USA
348,2024-01-21,5,65.62,USA
273,2024-03-04,5,42.58,UK
963,2024-03-16,3,91.96,UK
720,2024-03-01,1,41.13,USA
750,2024-02-09,1,117.55,France
414,2024-02-25,2,92.23,Poland
500,2024-01-04,5,11.63,Germany
93,2024-01-31,3,63.52,Germany
685,2024-01-27,5,69.7,UK
79,2024-02-27,4,84.96,Germany
622,2024-01-25,5,62.25,France
217,2024-03-09,5,60.6,Germany
947,2024-03-10,4,47.31,USA
358,2024-01-05,4,36.22,UK
618,2024-01-08,3,113.81,Germany
507,2024-01-09,1,41.52,Poland
559,2024-01-15,2,12.29,UK
181,2024-01-07,4,24.24,France
576,2024-03-12,1,103.59,USA
246,2024-01-15,3,72.46,Germany
244,2024-02-06,5,94.56,USA
506,2024-03-23,3,98.01,France
422,2024-02-08,3,99.67,Germany
320,2024-01-06,4,68.32,UK
87,2024-03-23,2,25.37,UK
217,2024-02-26,4,22.05,Poland
490,2024-03-21,5,71.01,France
519,2024-01-19,4,47.15,Germany
278,2024-03-03,5,69.18,USA
849,2024-01-31,4,62.32,USA
722,2024-03-15,2,74.25,Germany
169,2024-03-19,1,8.69,France
330,2024-01-10,2,8.78,France
650,2024-03-27,4,87.98,USA
441,2024-03-07,3,27.21,Germany
391,2024-03-02,1,80.0,Germany
496,2024-01-03,3,67.86,USA
381,2024-01-18,2,117.91,Germany
306,2024-01-25,1,101.07,Germany
742,2024-01-20,4,52.51,UK
987,2024-02-27,3,75.89,UK
820,2024-03-26,4,18.49,Poland
673,2024-02-19,5,49.43,Poland
513,2024-03-19,1,89.4,France
748,2024-01-10,3,76.61,UK
949,2024-01-21,2,60.71,UK
188,2024-01-29,2,25.3,UK
930,2024-01-10,2,97.36,UK
516,2024-01-13,2,36.41,France
913,2024-02-16,3,99.36,USA
644,2024-01-23,5,75.34,France
427,2024-02-19,2,47.86,USA
502,2024-03-27,2,9.67,Poland
730,2024-01-04,2,31.73,UK
260,2024-03-07,5,107.24,USA
513,2024-03-25,1,99.07,France
71,2024-02-22,2,71.11,USA
478,2024-01-02,2,58.63,Germany
178,2024-03-08,2,79.42,Poland
457,2024-03-05,1,58.62,Poland
189,2024-03-19,2,79.1,UK
291,2024-02-26,1,40.35,UK
520,2024-03-10,1,101.43,France
765,2024-01-07,4,85.72,USA
920,2024-01-19,4,42.95,Germany
979,2024-02-13,2,100.53,Poland
292,2024-03-03,3,61.04,USA
946,2024-03-05,4,25.08,Germany
756,2024-02-08,4,13.94,USA
635,2024-03-23,3,85.45,UK
811,2024-01-26,5,104.49,Poland
283,2024-02-13,2,97.86,Germany
544,2024-01-12,5,80.4,UK
846,2024-01-22,5,21.26,France
377,2024-03-17,1,15.82,France
658,2024-01-14,1,44.68,UK
156,2024-03-26,2,103.31,Germany
508,2024-01-30,3,115.6,Germany
413,2024-02-13,1,32.76,Poland
528,2024-03-24,4,92.64,UK
355,2024-02-07,2,70.99,France
559,2024-02-28,5,8.66,UK
763,2024-02-11,2,67.44,USA
187,2024-02-21,1,97.68,Germany
31,2024-03-03,3,36.75,USA
260,2024-03-01,5,108.2,France
421,2024-02-03,3,32.17,Germany
529,2024-02-08,2,13.79,France
551,2024-02-10,3,23.39,France
304,2024-02-06,3,101.26,France
942,2024-03-05,2,52.99,Poland
986,2024-03-19,5,96.65,France
944,2024-02-01,3,66.09,France
39,2024-01-08,3,60.26,USA
489,2024-01-18,2,97.8,USA
644,2024-02-14,4,53.7,USA
542,2024-02-02,3,97.23,Germany
670,2024-01-05,1,16.58,Poland
278,2024-03-22,5,78.18,Germany
203,2024-03-14,3,85.8,Poland
66,2024-02-05,2,108.4,Poland
108,2024-01-23,1,30.8,UK
268,2024-02-09,2,74.49,UK
222,2024-01-05,3,54.82,UK
804,2024-02-03,1,49.02,Poland
530,2024-01-24,5,17.27,Poland
90,2024-01-17,5,20.44,Germany
693,2024-03-11,5,101.25,Poland
255,2024-03-21,4,91.22,France
455,2024-01-22,2,48.97,France
253,2024-01-15,3,100.28,Poland
257,2024-01-15,1,14.29,France
383,2024-01-25,2,76.85,Poland
442,2024-02-22,3,104.84,UK
858,2024-01-21,4,101.47,Poland
599,2024-03-06,3,47.87,UK
90,2024-02-01,2,90.7,USA
749,2024-01-21,3,54.16,France
390,2024-03-08,1,101.62,USA
582,2024-02-13,4,66.04,France
44,2024-03-23,1,92.96,USA
712,2024-03-06,4,14.04,Poland
664,2024-03-30,4,72.85,USA
598,2024-01-14,3,68.28,France
19,2024-01-15,1,75.15,Germany
101,2024-01-20,4,85.0,France
914,2024-02-03,4,110.58,Germany
607,2024-02-05,3,95.35,Poland
766,2024-03-23,2,30.26,France
357,2024-01-09,2,99.98,USA
542,2024-03-11,5,19.04,Poland
761,2024-01-30,5,76.55,France
938,2024-03-17,4,106.52,Poland
33,2024-03-03,2,16.63,Germany
970,2024-02-04,4,102.71,Poland
229,2024-01-13,1,96.84,USA
524,2024-03-19,2,62.93,France
630,2024-02-15,2,40.52,Germany
862,2024-02-25,2,51.63,Poland
155,2024-01-09,5,116.4,UK
423,2024-03-27,3,28.2,Germany
905,2024-02-05,3,71.65,Germany
246,2024-01-03,5,14.57,USA
405,2024-01-19,5,30.06,USA
844,2024-01-28,5,92.78,Poland
759,2024-01-23,3,39.8,UK
541,2024-01-07,4,118.36,Germany
161,2024-03-16,5,62.59,Poland
747,2024-01-14,4,64.4,UK
702,2024-02-15,4,9.18,Poland
117,2024-01-15,1,115.0,Germany
271,2024-03-07,3,25.04,Poland
770,2024-01-15,4,66.91,USA
692,2024-02-20,3,50.5,USA
487,2024-03-28,3,52.79,France
885,2024-01-08,1,78.98,UK
172,2024-03-09,3,81.14,Germany
950,2024-03-02,4,22.74,UK
274,2024-02-20,2,62.45,USA
259,2024-03-03,4,95.9,Germany
135,2024-03-08,4,55.98,France
683,2024-03-18,3,24.07,USA
722,2024-01-16,4,41.02,USA
748,2024-03-24,2,29.42,UK
422,2024-01-24,3,19.47,Poland
421,2024-01-06,5,48.42,UK
186,2024-02-26,4,67.21,USA
929,2024-01-31,4,13.37,UK
364,2024-01-06,1,74.44,Poland
955,2024-03-19,5,119.2,France
607,2024-01-29,5,115.87,Germany
378,2024-03-07,2,100.35,USA
523,2024-03-15,5,35.63,UK
580,2024-01-03,1,7.58,USA
891,2024-01-28,2,100.86,Germany
722,2024-03-14,5,11.41,UK
196,2024-02-17,2,28.65,France
881,2024-03-20,5,67.61,Germany
98,2024-01-10,5,25.51,Poland
605,2024-02-02,5,100.89,Poland
984,2024-03-07,4,94.37,USA
22,2024-03-09,5,91.91,Poland
450,2024-01-12,4,98.85,UK
172,2024-02-26,3,30.27,Poland
383,2024-02-13,1,88.82,France
134,2024-01-13,2,45.86,UK
426,2024-01-24,2,81.69,USA
25,2024-02-13,3,19.03,USA
503,2024-02-26,5,86.14,Poland
185,2024-01-16,1,116.79,Poland
85,2024-01-21,3,10.01,USA
567,2024-03-16,3,15.79,UK
763,2024-02-20,2,19.22,Germany
144,2024-01-21,4,54.51,USA
863,2024-02-29,4,38.44,France
910,2024-02-20,5,97.8,UK
679,2024-01-21,5,59.49,Germany
412,2024-01-06,3,60.72,Germany
224,2024-03-13,5,87.46,UK
220,2024-03-05,4,46.63,USA
179,2024-03-16,1,45.62,Germany
631,2024-02-27,2,92.05,France
433,2024-03-18,4,94.7,UK
265,2024-01-06,5,6.66,Poland
954,2024-03-05,2,21.54,USA
429,2024-03-26,2,29.51,UK
662,2024-02-03,3,45.43,France
416,2024-02-25,5,38.52,Germany
453,2024-03-15,3,81.88,USA
727,2024-01-03,2,100.24,USA
197,2024-02-11,3,27.09,UK
554,2024-03-02,5,69.74,UK
53,2024-01-06,4,47.3,France
480,2024-01-06,1,63.16,Poland
443,2024-03-03,4,76.39,UK
330,2024-01-20,2,107.76,UK
251,2024-01-21,4,27.11,UK
807,2024-01-02,3,15.01,France
890,2024-03-30,5,77.13,Germany
783,2024-03-30,4,50.33,Poland
967,2024-02-25,4,23.73,France
925,2024-01-10,5,18.47,UK
123,2024-03-27,3,69.27,Germany
879,2024-03-10,1,39.55,UK
387,2024-01-23,4,119.7,France
339,2024-01-30,2,51.68,USA
778,2024-03-18,3,29.41,UK
348,2024-02-06,3,77.32,Germany
29,2024-02-24,4,33.09,Poland
975,2024-02-18,5,61.82,USA
35,2024-02-03,4,60.5,UK
518,2024-02-13,4,57.16,UK
396,2024-01-22,5,96.55,Germany
623,2024-01-31,2,29.91,USA
294,2024-01-07,5,109.0,USA
589,2024-01-21,4,96.0,USA
349,2024-01-16,1,43.31,UK
147,2024-01-20,5,25.77,USA
67,2024-02-12,2,37.15,UK
904,2024-02-13,5,43.25,UK
520,2024-02-16,5,69.05,USA
122,2024-01-19,3,10.33,France
340,2024-02-17,3,110.15,Poland
175,2024-03-19,4,16.35,Poland
900,2024-03-09,4,37.12,France
691,2024-01-11,5,17.57,USA
597,2024-03-19,1,34.52,UK
451,2024-01-29,4,101.33,Germany
557,2024-02-14,5,75.75,France
136,2024-03-08,5,31.14,Poland
855,2024-02-05,5,105.25,Poland
16,2024-02-17,5,97.08,UK
333,2024-03-27,5,91.67,Poland
195,2024-01-15,3,102.48,Poland
496,2024-02-13,2,76.26,UK
9,2024-03-07,2,62.67,USA
828,2024-03-14,5,48.0,Poland
334,2024-02-09,4,30.73,USA
333,2024-03-26,1,69.1,Germany
327,2024-01-14,5,107.29,USA
15,2024-03-03,1,73.31,UK
839,2024-03-21,3,110.75,UK
614,2024-03-25,2,46.05,UK
226,2024-02-20,3,84.94,Poland
425,2024-03-19,4,79.6,France
790,2024-02-27,4,82.1,Poland
408,2024-01-15,5,79.18,USA
113,2024-03-05,4,30.49,Germany
997,2024-03-28,4,21.51,Germany
428,2024-02-24,3,117.54,Germany
1,2024-03-16,1,10.21,Germany
266,2024-01-10,2,58.79,France
491,2024-02-11,4,53.88,Germany
208,2024-01-11,4,46.4,Poland
622,2024-01-16,3,94.93,Germany
712,2024-03-13,2,90.72,UK
952,2024-03-18,3,109.1,USA
369,2024-01-19,1,50.48,Poland
985,2024-01-31,3,69.88,France
306,2024-03-13,2,107.62,Poland
12,2024-02-22,2,119.29,UK
345,2024-03-30,4,116.47,Germany
465,2024-01-08,1,87.55,Germany
700,2024-01-24,5,21.47,France
666,2024-01-08,4,7.67,USA
494,2024-03-23,3,99.9,Germany
368,2024-02-17,3,101.71,France
846,2024-01-30,2,90.83,Germany
937,2024-02-27,2,37.19,Poland
420,2024-03-26,2,78.58,France
889,2024-02-24,5,41.37,France
791,2024-03-13,5,56.82,France
171,2024-03-02,4,48.98,Germany
134,2024-02-17,5,110.07,France
965,2024-01-04,2,31.93,Poland
427,2024-02-06,4,71.43,USA
25,2024-01-08,4,46.51,USA
530,2024-01-01,1,81.25,UK
190,2024-03-10,5,69.92,Poland
141,2024-02-16,3,111.26,Poland
555,2024-03-15,3,16.69,France
846,2024-01-05,1,30.37,UK
796,2024-02-19,2,93.13,Poland
658,2024-01-24,1,47.41,Poland
315,2024-02-16,2,24.07,Poland
444,2024-01-18,5,62.88,Germany
319,2024-03-24,5,80.0,Poland
441,2024-01-28,4,10.16,Germany
92,2024-03-17,4,38.54,Poland
179,2024-01-05,4,98.08,USA
56,2024-01-30,4,64.83,Germany
155,2024-01-01,3,9.07,Germany
672,2024-03-26,4,37.42,France
111,2024-03-22,4,78.5,Poland
137,2024-02-15,4,27.93,UK
232,2024-03-09,2,100.15,UK
992,2024-01-31,4,82.81,UK
468,2024-03-10,1,59.21,UK
732,2024-02-25,4,110.3,USA
481,2024-03-29,4,50.06,UK
68,2024-01-28,3,32.03,France
814,2024-01-16,4,81.06,UK
249,2024-02-23,2,70.93,France
994,2024-02-22,5,43.55,Germany
323,2024-01-12,4,44.52,Poland
922,2024-01-20,4,50.79,UK
904,2024-03-22,4,38.48,France
518,2024-02-03,3,86.68,France
976,2024-02-22,5,79.91,Poland
792,2024-03-04,3,55.69,Germany
432,2024-01-23,3,50.75,UK
487,2024-01-27,3,46.98,France
606,2024-01-17,2,37.6,UK
429,2024-02-17,5,14.86,USA
269,2024-01-21,2,35.84,France
709,2024-02-19,2,41.94,Germany
537,2024-02-09,5,67.98,Poland
148,2024-01-03,2,93.99,France
118,2024-01-17,5,50.51,USA
850,2024-03-01,4,113.65,Poland
367,2024-02-19,3,100.15,Germany
850,2024-03-30,2,118.25,UK
66,2024-03-27,5,105.76,UK
970,2024-01-06,1,75.92,France
813,2024-01-28,2,73.83,Poland
370,2024-03-12,2,19.9,USA
175,2024-02-24,5,88.08,USA
831,2024-02-27,1,74.02,Germany
588,2024-02-14,1,63.3,Poland
495,2024-03-12,4,84.73,Poland
973,2024-01-19,2,56.07,UK
114,2024-01-29,3,65.24,Germany
111,2024-01-23,2,50.81,Germany
761,2024-02-01,3,87.5,Germany
439,2024-01-10,3,105.81,Poland
715,2024-02-18,5,101.7,UK
147,2024-03-05,2,95.39,Germany
35,2024-01-29,5,6.59,UK
999,2024-02-28,4,109.87,Germany
309,2024-02-14,3,36.61,Poland
538,2024-03-07,1,107.12,UK
750,2024-02-20,3,27.65,France
14,2024-01-11,4,55.56,Germany
374,2024-03-26,3,91.18,Poland
557,2024-03-22,5,78.63,UK
428,2024-01-06,2,52.83,USA
728,2024-03-07,1,83.04,Poland
233,2024-03-02,5,68.13,Poland
705,2024-01-05,2,36.71,USA
563,2024-01-09,1,79.33,USA
939,2024-01-28,4,28.49,France
887,2024-03-23,3,84.81,France
726,2024-03-17,1,5.36,France
663,2024-02-07,4,68.11,Poland
440,2024-02-12,2,51.12,Poland
502,2024-01-21,1,39.86,Poland
275,2024-03-02,4,64.31,France
850,2024-02-15,2,79.21,UK
76,2024-03-10,5,116.01,Poland
439,2024-02-07,3,100.8,Poland
732,2024-02-18,4,87.47,Poland
860,2024-03-15,5,60.08,France
956,2024-03-21,2,50.1,Germany
699,2024-02-08,1,8.74,France
289,2024-03-11,3,46.3,Germany
915,2024-01-30,2,102.56,France
540,2024-01-21,4,49.16,UK
891,2024-01-01,3,58.08,UK
692,2024-03-29,5,36.26,Poland
253,2024-02-01,3,36.53,France
126,2024-01-08,5,12.12,Germany
177,2024-03-09,2,75.59,Germany
37,2024-01-30,1,56.53,UK
410,2024-01-08,3,74.69,Poland
611,2024-01-19,1,67.89,Germany
610,2024-02-28,1,96.87,France
127,2024-02-24,3,91.37,Poland
483,2024-01-30,3,93.72,France
168,2024-03-19,1,62.41,France
592,2024-02-05,4,45.7,UK
294,2024-02-24,4,112.35,France
845,2024-02-13,3,11.24,USA
638,2024-01-27,1,22.55,Poland
343,2024-03-17,1,53.25,USA
310,2024-03-18,2,75.61,France
662,2024-02-23,1,5.94,France
528,2024-02-17,4,87.72,UK
